RDMD_ID,Region,"Household ID","H5 - Reported incident to authority","I4 - Type of construction materials of the floor","I7 - Presence electricity in the building/house"
37828," 6",452804300200003040285," ",1,1
37829," 6",452804300200001540139," ",1,1
37830," 6",452804300200003190299," ",1,1
37831," 6",452804300200002890270," ",1,1
37832," 6",452701200200003240321," ",1,1
37833," 6",452701200200000840081," ",1,1
37834," 6",452701200200002240221," ",1,1
37835," 6",452701200200003640361," ",1,1
37836," 6",452701200200001640161," ",1,1
37837," 6",452701200200000240023," ",1,1
37838," 6",452701200200002840281," ",4,1
37839," 6",452701200200000640062," ",1,1
37840," 6",452701200200003440341," ",1,1
37841," 6",452701200200002440241," ",1,1
37842," 6",452701200200002640261," ",5,1
37843," 6",452701200200001040101," ",4,1
37844," 6",452701200200003840381," ",1,1
37845," 6",452701200200000440042," ",1,1
37846," 6",452701200200001240121," ",1,1
37847," 6",452701200200000280027," ",1,1
37848," 6",452701200200001440141," ",1,1
37849," 6",452701200200002040201," ",1,1
37850," 6",452701200200003040301," ",1,1
37851," 6",452701200200000040004," ",1,1
37852," 6",452601301000300140012," ",1,1
37853," 6",452601301000300310026," ",1,1
37854," 6",452601301000300150013," ",1,1
37855," 6",452601301000300320027," ",1,1
37856," 6",452401500500100280025," ",1,1
37857," 6",452401500500100060005," ",1,1
37858," 6",452401500500101480143," ",1,1
37859," 6",452401500500100460043," ",1,1
37860," 6",452401500500101280123," ",1,1
37861," 6",452401500500100480045," ",1,1
37862," 6",452401500500101080103," ",1,1
37863," 6",452401500500100260023," ",2,1
37864," 6",452301900800402540237," ",1,1
37865," 6",452301900800402340220," ",1,1
37866," 6",452301900800401340123," ",5,1
37867," 6",452301900800401540142," ",1,1
37868," 6",452301900800401940181," ",1,1
37869," 6",452301900800403740353," ",1,1
37870," 6",452301900800403140294," ",1,1
37871," 6",452301900800400260025," ",1,1
37872," 6",452301900800402740255," ",5,1
37873," 6",452301900800403340314," ",5,1
37874," 6",452301900800400340033," ",1,1
37875," 6",452301900800400540052," ",1,1
37876," 6",452301900800402140201," ",5,1
37877," 6",452301900800400940090," ",1,1
37878," 6",452301900800401740161," ",1,1
37879," 6",452301900800400140013," ",1,1
37880," 6",452301900800400740072," ",5,1
37881," 6",452301900800401140106," ",1,1
37882," 6",452301900800402940276," ",1,1
37883," 6",452301600100000550057," ",1,1
37884," 6",452301600100000240023," ",1,1
37885," 6",452301600100000740076," ",1,1
37886," 6",452301600100001490154," ",1,1
37887," 6",452301600100001300135," ",1,1
37888," 6",452301600100000170017," ",1,1
37889," 6",452301600100001870189," ",1,1
37890," 6",452301600100002060215," ",1,1
37891," 6",452301600100001680170," ",1,1
37892," 6",452301600100002440252," ",1,1
37893," 6",452301600100002250233," ",1,1
37894," 6",452300600300201960193," ",1,1
37895," 6",452300600300201240121," ",1,1
37896," 6",452300600300202320229," ",4,1
37897," 6",452300600300202500247," ",1,1
37898," 6",452300600300200190019," ",5,2
37899," 6",452300600300201060103," ",5,1
37900," 6",452300600300200310030," ",5,2
37901," 6",452300600300200130013," ",1,1
37902," 6",452300600300200880085," ",1,1
37903," 6",452300600300200370035," ",1,1
37904," 6",452300600300200010001," ",1,1
37905," 6",452300600300201420139," ",1,1
37906," 6",452300600300202140211," ",4,1
37907," 6",452300600300200700067," ",5,1
37908," 6",452300600300200520049," ",1,1
37909," 6",452300600300201600157," ",1,2
37910," 6",451600800500100320031," ",1,1
37911," 6",451600800500101520148," ",5,1
37912," 6",451600800500100920089," ",1,1
37913," 6",451600800500100170016," ",1,1
37914," 6",451600800500101370136," ",1,1
37915," 6",451600800500100100010," ",4,1
37916," 6",451600800500100620059," ",1,1
37917," 6",451600800500101220119," ",1,1
37918," 6",451600800500101070104," ",1,1
37919," 6",451600800500100320032," ",1,1
37920," 6",451600800500100020002," ",4,1
37921," 6",451600500400300740074," ",1,1
37922," 6",451600500400302010215," ",1,1
37923," 6",451600500400302360254," ",1,1
37924," 6",451600500400302360255," ",1,1
37925," 6",451600500400301270177," ",1,1
37926," 6",451600500400301830197," ",5,1
37927," 6",451600500400302900310," ",1,1
37928," 6",451600500400300920093," ",1,1
37929," 6",451600500400301100118," ",1,1
37930," 6",451600500400302720292," ",1,1
37931," 6",451600500400303080038," ",1,1
37932," 6",451600500400301480155," ",1,1
37933," 6",451600200100000130013," ",1,1
37934," 6",451600200100001390139," ",1,1
37935," 6",451600200100002140219," ",5,1
37936," 6",451600200100001210119," ",4,1
37937," 6",451600200100000310031," ",5,2
37938," 6",451600200100001590160," ",5,1
37939," 6",451600200100002320241," ",5,2
37940," 6",451600200100001770179," ",5,1
37941," 6",451600200100001030101," ",5,1
37942," 6",451600200100001960200," ",1,2
37943," 6",451600200100002320242," ",5,2
37944," 6",451600200100002500262," ",1,1
37945," 6",451600200100000850083," ",5,1
37946," 6",451600200100000670065," ",1,1
37947," 6",451503100400102160216," ",4,2
37948," 6",451503100400101960196," ",5,1
37949," 6",451503100400101160116," ",4,1
37950," 6",451503100400101760176," ",1,1
37951," 6",451503100400100160016," ",5,1
37952," 6",451503100400102560256," ",4,2
37953," 6",451503100400103168001," ",4,2
37954," 6",451503100400103360336," ",4,1
37955," 6",451503100400102960296," ",4,2
37956," 6",451503100400100560056," ",4,2
37957," 6",451503100400100340034," ",4,1
37958," 6",451503100400102760276," ",4,2
37959," 6",451503100400102360236," ",4,2
37960," 6",451503100400100760076," ",4,2
37961," 6",451503100400100960096," ",4,1
37962," 6",451503100400100140014," ",1,1
37963," 6",451501500300200410041," ",4,2
37964," 6",451501500300203670367," ",1,1
37965," 6",451501500300203860386," ",4,1
37966," 6",451501500300202340234," ",1,1
37967," 6",451501500300201010101," ",4,2
37968," 6",451501500300200638001," ",4,2
37969," 6",451501500300200820082," ",4,2
37970," 6",451501500300204050405," ",4,2
37971," 6",451501500300200220022," ",4,1
37972," 6",451501500300200030003," ",5,2
37973," 6",451501500300200440044," ",1,1
37974," 6",451501500300201390139," ",4,1
37975," 6",451501500300201580158," ",4,1
37976," 6",451501500300202530253," ",1,1
37977," 6",451501500300200060006," ",5,1
37978," 6",451501500300201960196," ",1,1
37979," 6",451501500300202150215," ",1,1
37980," 6",451501500300201200120," ",4,1
37981," 6",451501500300200250025," ",1,1
37982," 6",451501500300201770177," ",4,1
37983," 6",451501500300203290329," ",1,1
37984," 6",451501400400102590240," ",1,1
37985," 6",451501400400102440225," ",4,1
37986," 6",451501400400102140195," ",4,1
37987," 6",451501400400100940090," ",1,1
37988," 6",451501400400100640060," ",1,1
37989," 6",451501400400102740255," ",1,1
37990," 6",451501400400102890270," ",1,1
37991," 6",451501400400100490045," ",1,1
37992," 6",451501400400100790075," ",1,2
37993," 6",451501400400100340031," ",1,1
37994," 6",451501400400100160014," ",4,1
37995," 6",451501400400101090105," ",4,1
37996," 6",451501400400103040284," ",1,1
37997," 6",451501400400101240120," ",4,2
37998," 6",451501400400100010001," ",1,1
37999," 6",451501400400102290210," ",5,1
38000," 6",451400300100001360123," ",1,1
38001," 6",451400300100000568001," ",1,1
38002," 6",451400300100001840168," ",4,1
38003," 6",451400300100000400036," ",4,2
38004," 6",451400300100000880080," ",5,2
38005," 6",451400300100001520137," ",4,1
38006," 6",451400300100001040093," ",4,1
38007," 6",451400300100000200019," ",4,1
38008," 6",451400300100001200108," ",4,1
38009," 6",451400300100000720066," ",1,1
38010," 6",451400300100001680153," ",4,1
38011," 6",451400300100000240023," ",4,1
38012," 6",451101800100002160242," ",5,1
38013," 6",451101800100001590176," ",1,1
38014," 6",451101800100002160241," ",5,1
38015," 6",451101800100000550055," ",1,1
38016," 6",451101800100000930093," ",1,1
38017," 6",451101800100000740074," ",1,1
38018," 6",451101800100000360036," ",1,1
38019," 6",451101800100001400156," ",1,1
38020," 6",451101800100002320113," ",1,1
38021," 6",451101800100001970218," ",1,1
38022," 6",451101800100001210132," ",1,1
38023," 6",451101800100000170017," ",1,1
38024," 6",451101800100001780198," ",1,1
38025," 6",450900500200000840078," ",1,1
38026," 6",450900500200001380122," ",1,1
38027," 6",450900500200000170017," ",1,1
38028," 6",450900500200002640235," ",1,1
38029," 6",450900500200002460219," ",1,1
38030," 6",450900500200002820253," ",1,1
38031," 6",450900500200001200107," ",1,1
38032," 6",450900500200001560139," ",1,1
38033," 6",450900500200000480047," ",1,1
38034," 6",450900500200001020095," ",1,1
38035," 6",450900500200001920171," ",1,1
38036," 6",450900500200002100188," ",1,1
38037," 6",450900500200001740155," ",1,1
38038," 6",450900500200000120012," ",1,1
38039," 6",450900500200002280204," ",1,1
38040," 6",450900500200000660062," ",1,1
38041," 6",450801100000000100010," ",1,1
38042," 6",450801100000000480048," ",1,1
38043," 6",450801100000001240123," ",4,1
38044," 6",450801100000001430143," ",4,1
38045," 6",450801100000001620161," ",5,1
38046," 6",450801100000000270027," ",4,1
38047," 6",450801100000000460046," ",1,1
38048," 6",450801100000001050105," ",5,1
38049," 6",450801100000000290029," ",1,1
38050," 6",450801100000002570256," ",5,1
38051," 6",450801100000000670067," ",1,1
38052," 6",450801100000003150313," ",4,2
38053," 6",450801100000002950294," ",1,1
38054," 6",450801100000000860086," ",1,1
38055," 6",450801100000001810180," ",4,1
38056," 6",450801100000002380237," ",1,1
38057," 6",450801100000002760275," ",5,1
38058," 6",450401800400001710152," ",5,2
38059," 6",450401800400002090189," ",4,2
38060," 6",450401800400001520138," ",4,2
38061," 6",450401800400000950084," ",4,2
38062," 6",450401800400000570049," ",4,1
38063," 6",450401800400002280208," ",4,1
38064," 6",450401800400000760066," ",1,2
38065," 6",450401800400001900171," ",4,2
38066," 6",450401800400002660246," ",4,2
38067," 6",450401800400001140102," ",5,2
38068," 6",450401800400002850265," ",4,2
38069," 6",450401800400000380030," ",4,1
38070," 6",450401800400000190015," ",2,2
38071," 6",450401800400001330120," ",4,2
38072," 6",450401800400002470227," ",4,2
38073," 6",450300100100001790179," ",4,1
38074," 6",450300100100000020002," ",4,1
38075," 6",450300100100000740074," ",1,2
38076," 6",450300100100001040104," ",4,2
38077," 6",450300100100000890089," ",1,1
38078," 6",450300100100000320032," ",5,2
38079," 6",450300100100001940194," ",4,2
38080," 6",450300100100000290029," ",5,2
38081," 6",450300100100002090209," ",4,1
38082," 6",450300100100001490149," ",4,2
38083," 6",450300100100001190119," ",4,2
38084," 6",450300100100001640164," ",4,2
38085," 6",450300100100001340134," ",4,2
38086," 6",450300100100002240224," ",4,1
38087," 6",450300100100000590059," ",4,2
38088," 6",450300100100000170017," ",1,1
38089," 6",450201100700300580057," ",1,1
38090," 6",450201100700301150109," ",1,1
38091," 6",450201100700300770074," ",5,1
38092," 6",450201100700303040297," ",1,1
38093," 6",450201100700301530147," ",1,1
38094," 6",450201100700300010001," ",1,1
38095," 6",450201100700303800370," ",1,1
38096," 6",450201100700303610351," ",1,1
38097," 6",450201100700301720166," ",1,1
38098," 6",450201100700303990389," ",5,1
38099," 6",450201100700300020002," ",1,1
38100," 6",450201100700301340128," ",5,1
38101," 6",450201100700304370426," ",1,1
38102," 6",450201100700300200020," ",5,1
38103," 6",450201100700304560445," ",1,1
38104," 6",450201100700303230316," ",4,2
38105," 6",450201100700302368001," ",1,1
38106," 6",450201100700304180407," ",5,1
38107," 6",450201100700303428002," ",4,1
38108," 6",450106101500700030003," ",5,1
38109," 6",450106101500700620056," ",1,1
38110," 6",450106101500702330222," ",1,1
38111," 6",450106101500701388003," ",1,1
38112," 6",450106101500701570148," ",1,1
38113," 6",450106101500700818002," ",1,1
38114," 6",450106101500700380035," ",1,1
38115," 6",450106101500700438001," ",1,1
38116," 6",450106101500701190111," ",1,1
38117," 6",450106101500702528004," ",1,1
38118," 6",450106101500702710261," ",1,1
38119," 6",450106101500702900278," ",1,1
38120," 6",450106101500703288005," ",1,1
38121," 6",450106101500701760167," ",1,1
38122," 6",450106101500701950186," ",1,1
38123," 6",450106101500703090293," ",1,1
38124," 6",450106101500700230022," ",1,1
38125," 6",450106101500701000094," ",1,1
38126," 6",450106100900100368001," ",1,1
38127," 6",450106100900100198001," ",1,1
38128," 6",450106100900100030003," ",1,1
38129," 6",450106000700301520102," ",1,1
38130," 6",450106000700301290121," ",1,1
38131," 6",450106000700300300028," ",2,1
38132," 6",450106000700301490141," ",1,1
38133," 6",450106000700300100009," ",1,1
38134," 6",450106000700300900083," ",1,1
38135," 6",450106000300000410038," ",1,1
38136," 6",450106000300000610057," ",1,1
38137," 6",450106000300000400037," ",1,1
38138," 6",450106000300000190019," ",1,1
38139," 6",450106000300000200020," ",1,1
38140," 6",450105902000700720070," ",1,1
38141," 6",450105902000702870315," ",1,1
38142," 6",450105902000700490046," ",1,1
38143," 6",450105902000700460043," ",1,1
38144," 6",450105902000702660287," ",1,1
38145," 6",450105902000700940093," ",1,1
38146," 6",450105902000702458001," ",1,1
38147," 6",450105902000701160119," ",1,1
38148," 6",450105902000702250237," ",1,1
38149," 6",450105902000702030213," ",1,1
38150," 6",450105902000701820188," ",1,1
38151," 6",450105803002300390144," ",1,1
38152," 6",450105803002300090008," ",1,1
38153," 6",450105803002300280027," ",1,1
38154," 6",450105803002300838003," ",1,1
38155," 6",450105803002300010001," ",1,1
38156," 6",450105803002301910166," ",1,1
38157," 6",450105803002301010091," ",1,1
38158," 6",450105803002301730148," ",1,1
38159," 6",450105803002301190106," ",1,1
38160," 6",450105800600003370313," ",1,1
38161," 6",450105800600001160111," ",1,1
38162," 6",450105800600002490232," ",1,1
38163," 6",450105800600003590335," ",1,1
38164," 6",450105800600000400037," ",1,1
38165," 6",450105800600000520049," ",2,1
38166," 6",450105800600001820174," ",1,1
38167," 6",450105800600003150292," ",1,1
38168," 6",450105800600002930272," ",1,1
38169," 6",450105800600001380132," ",1,1
38170," 6",450105800600002710253," ",1,1
38171," 6",450105800600002270213," ",1,1
38172," 6",450105800600000740071," ",1,1
38173," 6",450105800600001600153," ",1,1
38174," 6",450105800600002040196," ",1,1
38175," 6",450105800600003668001," ",1,1
38176," 6",450105703101001150107," ",1,1
38177," 6",450105703101001440136," ",1,1
38178," 6",450105703101000560052," ",1,1
38179," 6",450105703101000280025," ",1,1
38180," 6",450105703101000298001," ",1,1
38181," 6",450105702500301010093," ",1,1
38182," 6",450105702500301200110," ",1,1
38183," 6",450105702500300638002," ",1,1
38184," 6",450105702500302340208," ",2,1
38185," 6",450105702500301960176," ",1,1
38186," 6",450105702500300828004," ",1,1
38187," 6",450105702500300090008," ",1,1
38188," 6",450105702500300030002," ",1,1
38189," 6",450105702500302910264," ",1,1
38190," 6",450105702500300230023," ",1,1
38191," 6",450105702500302538003," ",1,1
38192," 6",450105702500301390127," ",1,1
38193," 6",450105702500301580145," ",1,1
38194," 6",450105702500300290029," ",1,1
38195," 6",450105702500300438001," ",1,1
38196," 6",450105700600000510053," ",1,1
38197," 6",450105700600000370039," ",1,1
38198," 6",450105700600002220220," ",1,1
38199," 6",450105700600000050005," ",1,1
38200," 6",450105700600003430340," ",1,1
38201," 6",450105700600002660264," ",1,1
38202," 6",450105700600000730073," ",1,1
38203," 6",450105700600000280030," ",4,1
38204," 6",450105700600000950094," ",1,1
38205," 6",450105700600001390134," ",1,1
38206," 6",450105700600002010198," ",1,1
38207," 6",450105700600000140014," ",5,1
38208," 6",450105700600002440242," ",1,1
38209," 6",450105700600001800176," ",1,1
38210," 6",450105700600001170114," ",1,1
38211," 6",450105502600200620055," ",1,1
38212," 6",450105502600200890077," ",2,1
38213," 6",450105502600201150102," ",1,1
38214," 6",450105502600201410129," ",1,1
38215," 6",450105502600201670152," ",1,1
38216," 6",450105502600200330030,2,1,1
38217," 6",450105502600200050005," ",1,1
38218," 6",450105501700200160014," ",1,1
38219," 6",450105501700200380035," ",1,1
38220," 6",450105501700200600053," ",1,1
38221," 6",450105501700201230117," ",1,1
38222," 6",450105501700200120010," ",1,1
38223," 6",450105501700201028001," ",1,1
38224," 6",450105501700200810072," ",4,2
38225," 6",450105400400103060290," ",5,1
38226," 6",450105400400102680253," ",1,1
38227," 6",450105400400100310029," ",1,1
38228," 6",450105400400102110202," ",1,1
38229," 6",450105400400102490234," ",1,1
38230," 6",450105400400101920185," ",1,1
38231," 6",450105400400101540149," ",1,1
