RDMD_ID,Region,"Household ID","J1 - Family's main source of water supply","WS1 - Family's main source of drinking water","WS2 - Family's main source of water used for other purposes"
8642," 7",610200700000000580048,04,72,31
8643," 7",610200700000000380031,02,12,"  "
8644," 7",610200700000000770065,04,72,21
8645," 7",610200700000000480040,03,14,"  "
8646," 7",610200700000000930081,04,21,"  "
8647,13,750200400100002478017,01,72,11
8648,13,750200400100002090209,01,11,"  "
8649,13,750200400100000378010,01,12,"  "
8650,13,750200400100001900190,01,11,"  "
8651,13,750200400100002288002,01,72,11
8652,13,750200400100001140114,01,72,11
8653,13,750200400100000578011,01,11,"  "
8654,13,750200400100000958013,01,11,"  "
8655,13,750200400100000228008,01,72,11
8656,13,750200400100001338014,01,11,"  "
8657,13,750200400100000178001,01,72,11
8658,13,750200400100000428009,01,11,"  "
8659,13,750200400100001718016,01,11,"  "
8660,13,750200400100002288003,01,72,11
8661,13,750200400100002668005,01,11,"  "
8662,13,750200400100001528015,01,11,"  "
8663,13,750200400100002668004,01,11,"  "
8664,13,750200400100000170017,01,72,11
8665,13,750200400100000768012,01,72,11
8666,13,750200400100000028007,01,12,"  "
8667,13,750200400100000028006,01,11,"  "
8668,13,750200400100000760076,01,72,11
8669,13,750200402900800340050,01,72,11
8670,13,750200402900801280012,01,72,11
8671,13,750200402900800538004,01,72,11
8672,13,750200402900800538005,01,72,11
8673,13,750200402900800230030,01,11,"  "
8674,13,750200402900800650095,01,72,11
8675,13,750200402900800978001,01,72,11
8676,13,750200402900801388002,01,72,11
8677,13,750200402900801388003,01,72,11
8678,13,750200402900801310032,01,72,11
8679,13,750200402900800970135,01,72,11
8680,13,750200402900801210167,01,72,11
8681,13,750200402900800860123,01,72,11
8682,13,750200402900801380064,01,72,11
8683," 7",610200600000000460044,03,72,14
8684," 7",610200600000000600056,03,72,14
8685," 7",610200600000000150015,03,72,14
8686," 7",610200600000000100010,03,72,14
8687," 7",610200600000000320030,03,72,14
8688,13,750200200200001118002,01,72,11
8689,13,750200200200001570177,01,72,11
8690,13,750200200200000170017,01,72,11
8691,13,750200200200001800209,01,72,11
8692,13,750200200200001570178,01,72,11
8693,13,750200200200000180018,01,72,11
8694,13,750200200200001340148,01,72,11
8695,13,750200200200001578001,01,72,11
8696,13,750200200200000658003,01,72,11
8697,13,750200200200000660071,01,72,11
8698,13,750200300400000620063,01,11,"  "
8699,13,750200300400001720170,01,11,"  "
8700,13,750200300400002160211,01,11,"  "
8701,13,750200300400000840084,01,11,"  "
8702,13,750200300400000180016,01,72,11
8703,13,750200300400000390038,01,11,"  "
8704,13,750200300400000410040,01,11,"  "
8705,13,750200300400000610061,01,72,11
8706,13,750200300400000180015,01,72,11
8707,13,750200300400001280130,01,72,11
8708,13,750200300400001500150,01,11,"  "
8709,13,750118700900301880187,01,72,11
8710,13,750118700900302110212,01,11,"  "
8711,13,750118700900300728001,01,11,"  "
8712,13,750118700900301428004,01,11,"  "
8713,13,750118700900303268006,01,11,"  "
8714,13,750118700900302340238,01,72,11
8715,13,750118700900301190112,01,11,"  "
8716,13,750118700900300030003,01,72,11
8717,13,750118700900301650162,01,72,11
8718,13,750118700900301650163,01,72,11
8719,13,750118700900300490048,01,11,"  "
8720,13,750118700900302808003,02,12,"  "
8721,13,750118700900302578005,01,72,11
8722,13,750118700900303490380,01,11,"  "
8723,13,750118700900300950092,01,11,"  "
8724,13,750118700900300268002,01,11,"  "
8725," 7",610200400000000610059,02,91,12
8726," 7",610200400000000190018,04,31,"  "
8727," 7",610200400000000410040,03,91,14
8728," 7",610200400000000510050,03,14,"  "
8729," 7",610200400000000310030,01,11,"  "
8730," 7",610200400000000070006,01,11,"  "
8731,13,750117902600801840181,01,11,"  "
8732,13,750117902600800408003,01,72,11
8733,13,750117902600801120114,01,72,11
8734,13,750117902600802200215,01,11,"  "
8735,13,750117902600801308004,01,72,11
8736,13,750117902600800040004,01,11,"  "
8737,13,750117902600802020197,01,72,11
8738,13,750117902600800580061,01,11,"  "
8739,13,750117902600800028001,01,11,"  "
8740,13,750117902600800220024,01,72,11
8741,13,750117902600800940098,01,11,"  "
8742,13,750117902600801480147,01,11,"  "
8743,13,750117902600801668002,01,11,"  "
8744,13,750118700600000418003,01,72,11
8745,13,750118700600000058001,01,72,11
8746,13,750118700600000598004,01,72,11
8747,13,750118700600001140133,01,11,"  "
8748,13,750118700600000950109,01,72,11
8749,13,750118700600000770087,01,11,"  "
8750,13,750118700600001320153,01,11,"  "
8751,13,750118700600000238002,01,72,11
8752," 7",610100600000000570050,02,12,"  "
8753," 7",610100600000000970086,03,72,14
8754," 7",610100600000000770068,02,12,"  "
8755," 7",610100600000000140014,03,72,12
8756," 7",610100600000000270026,03,72,12
8757," 7",610100600000000370034,03,12,"  "
8758," 7",610100600000001030092,02,12,"  "
8759," 7",610100600000000870077,02,12,"  "
8760," 7",610100600000000200019,03,72,14
8761," 7",610100600000000670059,02,72,12
8762," 7",610100600000000470041,03,14,"  "
8763,13,750117807803201568001,01,72,11
8764,13,750117807803201320127,01,11,"  "
8765,13,750117807803200840082,01,11,"  "
8766,13,750117807803203218008,01,11,"  "
8767,13,750117807803202258009,01,11,"  "
8768,13,750117807803203450337,01,72,11
8769,13,750117807803201770174,01,72,11
8770,13,750117807803202738007,01,11,"  "
8771,13,750117807803202498006,01,11,"  "
8772,13,750117807803202490243,01,72,11
8773,13,750117807803200600058,01,11,"  "
8774,13,750117807803202970289,01,11,"  "
8775,13,750117807803200028005,01,11,"  "
8776,13,750117807803200120011,01,11,"  "
8777,13,750117807803200128003,01,11,"  "
8778,13,750117807803201560151,01,11,"  "
8779,13,750117807803201088004,01,72,11
8780,13,750117807803202010197,01,11,"  "
8781,13,750117807803201568002,01,72,11
8782,13,750117807803201080104,01,11,"  "
8783," 7",462500600100000730066,02,31,"  "
8784," 7",462500600100000230021,04,31,"  "
8785," 7",462500600100001830162,01,72,11
8786," 7",462500600100000070007,04,31,"  "
8787," 7",462500600100001390119,01,11,"  "
8788," 7",462500600100001610140,01,72,11
8789," 7",462500600100001170101,02,72,12
8790," 7",462500600100000290027,04,31,"  "
8791," 7",462500600100002050184,04,72,31
8792," 7",462500600100000510048,01,11,"  "
8793,13,750117800100001040099,01,11,"  "
8794,13,750117800100000160016,01,11,"  "
8795,13,750117800100000380036,01,11,"  "
8796,13,750117800100001498002,01,72,11
8797,13,750117800100002588005,01,72,11
8798,13,750117800100001480141,01,72,11
8799,13,750117800100001928003,01,72,11
8800,13,750117800100000820078,01,11,"  "
8801,13,750117800100002140205,01,11,"  "
8802,13,750117800100001920183,01,11,"  "
8803,13,750117800100002368004,01,91,11
8804,13,750117800100001260119,01,11,"  "
8805,13,750117800100002360225,01,72,11
8806,13,750117800100001700163,01,11,"  "
8807,13,750117703501700370027,01,72,11
8808,13,750117703501700110008,10,13,"  "
8809,13,750117703501700248001,01,11,"  "
8810,13,750117703501700110007,01,11,"  "
8811,13,750117703902201918006,01,11,"  "
8812,13,750117703902200230022,01,72,11
8813,13,750117703902200098001,01,72,11
8814,13,750117703902202090216,01,11,"  "
8815,13,750117703902201558007,01,72,11
8816,13,750117703902200418004,01,72,11
8817,13,750117703902202450254,01,11,"  "
8818,13,750117703902201008002,01,72,13
8819,13,750117703902202270236,01,11,"  "
8820,13,750117703902200090008,01,11,"  "
8821,13,750117703902200450046,01,72,11
8822,13,750117703902200630066,01,72,11
8823,13,750117703902201360140,01,11,"  "
8824,13,750117703902201180121,10,13,"  "
8825,13,750117703902201730179,01,11,"  "
8826,13,750117703902200418003,01,72,11
8827," 7",462101700300201760196,03,72,14
8828," 7",462101700300201550171,03,14,"  "
8829," 7",462101700300202390268,03,72,14
8830," 7",462101700300200920099,03,14,"  "
8831," 7",462101700300202180247,03,14,"  "
8832," 7",462101700300202600290,03,14,"  "
8833," 7",462101700300201970225,03,14,"  "
8834," 7",462101700300200080008,01,91,11
8835," 7",462101700300200260025,03,14,"  "
8836," 7",462101700300202390269,03,72,14
8837," 7",462101700300200710075,03,14,"  "
8838," 7",462101700300200500051,03,12,"  "
8839," 7",462101700300201130120,01,11,"  "
8840," 7",462101700300200290028,03,72,14
8841," 7",462101700300201340149,03,72,14
8842,13,750117703200000110011,01,72,11
8843,13,750117703200000510044,01,11,"  "
8844,13,750117703200001310124,01,72,11
8845,13,750117703200000218001,01,11,"  "
8846,13,750117703200001710165,01,72,11
8847,13,750117703200000910084,01,11,"  "
8848,13,750117703200001110103,01,72,11
8849,13,750117703200000310025,01,11,"  "
8850,13,750117703200001918001,01,11,"  "
8851,13,750117703200000710062,01,11,"  "
8852,13,750117703200001510144,01,72,11
8853,13,750117703200002110203,10,13,"  "
8854," 7",462000300100001750171,06,11,"  "
8855," 7",462000300100000020002,06,11,"  "
8856," 7",462000300100003730364,01,11,"  "
8857," 7",462000300100003140308,06,11,"  "
8858," 7",462000300100001180118,01,11,"  "
8859," 7",462000300100002510247,06,11,"  "
8860," 7",462000300100000040004,06,41,"  "
8861," 7",462000300100002130209,06,11,"  "
8862," 7",462000300100002950292,01,11,"  "
8863," 7",462000300100000420042,01,11,"  "
8864," 7",462000300100002320228,06,12,"  "
8865," 7",462000300100000800080,01,11,"  "
8866," 7",462000300100002700266,06,11,"  "
8867," 7",462000300100000230023,02,41,"  "
8868," 7",462000300100001940190,06,11,"  "
8869," 7",462000300100000610061,01,11,"  "
8870," 7",462000300100000990099,01,11,"  "
8871," 7",462000300100003530344,06,12,"  "
8872," 7",462000300100001560152,01,11,"  "
8873," 7",462000300100003330325,06,11,"  "
8874,13,750117618206701570162,01,11,"  "
8875,13,750117618206702290236,01,11,"  "
8876,13,750117618206700670073,01,11,"  "
8877,13,750117618206700850091,02,72,12
8878,13,750117618206700310035,01,11,"  "
8879,13,750117618206702478003,01,72,11
8880,13,750117618206701030109,01,11,"  "
8881,13,750117618206701930199,01,72,11
8882,13,750117618206702118002,10,13,"  "
8883,13,750117618206703018001,01,11,"  "
8884,13,750117618206700490055,01,72,11
8885,13,750117618206701750179,01,72,11
8886,13,750117618206700130014,01,11,"  "
8887,13,750117618206701390145,01,72,11
8888,13,750117618206701210128,04,13,"  "
8889,13,750117618206702830290,01,11,"  "
8890,13,750117618206702658004,01,11,"  "
8891,13,750117620811702528010,10,13,"  "
8892,13,750117620811702850269,10,14,"  "
8893,13,750117620811702200205,10,13,"  "
8894,13,750117620811700200018,01,72,11
8895,13,750117620811700730067,01,11,"  "
8896,13,750117620811702048006,01,11,"  "
8897,13,750117620811702688005,10,72,13
8898,13,750117620811703010283,01,11,"  "
8899,13,750117620811701068003,01,11,"  "
8900,13,750117620811701228008,01,72,11
8901,13,750117620811700418009,01,11,"  "
8902,13,750117620811701880175,01,72,11
8903,13,750117620811700890083,01,11,"  "
8904,13,750117620811701550146,01,11,"  "
8905,13,750117620811700578001,01,11,"  "
8906,13,750117620811700250022,01,11,"  "
8907,13,750117620811701060099,01,11,"  "
8908,13,750117620811701068002,01,72,11
8909,13,750117620811701728007,01,11,"  "
8910,13,750117620811701380130,01,11,"  "
8911,13,750117620811702368004,01,11,"  "
8912,13,750117620811700090009,01,11,"  "
8913,13,750117617004401610151,10,12,"  "
8914,13,750117617004400400036,01,72,11
8915,13,750117617004402410225,01,11,"  "
8916,13,750117617004400200018,01,11,"  "
8917,13,750117617004401418002,10,12,"  "
8918,13,750117617004401008004,01,11,"  "
8919,13,750117617004402210205,10,72,12
8920,13,750117617004400328003,10,72,13
8921,13,750117617004400800071,01,72,11
8922,13,750117617004402010186,01,11,"  "
8923,13,750117617004401218001,01,11,"  "
8924,13,750117617004402610247,04,13,"  "
8925,13,750117617004400600053,01,11,"  "
8926,13,750117617004401000092,01,11,"  "
8927," 7",462000100100001830172,01,11,"  "
8928," 7",462000100100000350032,01,11,"  "
8929," 7",462000100100000560053,01,11,"  "
8930," 7",462000100100005410514,01,11,"  "
8931," 7",462000100100004150388,01,11,"  "
8932," 7",462000100100004780450,02,12,"  "
8933," 7",462000100100003318001,01,11,"  "
8934," 7",462000100100000980093,01,11,"  "
8935," 7",462000100100002468002,01,11,"  "
8936," 7",462000100100000770074,01,11,"  "
8937," 7",462000100100005200492,01,11,"  "
8938," 7",462000100100003730348,01,11,"  "
8939," 7",462000100100001190111,01,11,"  "
8940," 7",462000100100002250208,01,11,"  "
8941," 7",462000100100000370034,01,11,"  "
8942," 7",462000100100002040190,01,11,"  "
8943," 7",462000100100002880269,01,11,"  "
8944," 7",462000100100004360409,01,11,"  "
8945," 7",462000100100001610152,01,11,"  "
8946," 7",462000100100004570429,06,12,"  "
8947," 7",462000100100003100290,01,11,"  "
8948," 7",462000100100003940368,01,11,"  "
8949," 7",461901400200001240122,01,72,11
8950," 7",461901400200001020102,02,72,12
8951," 7",461901400200002568003,02,12,"  "
8952," 7",461901400200001900177,07,42,"  "
8953," 7",461901400200000800080,01,11,"  "
8954," 7",461901400200000580058,01,11,"  "
8955," 7",461901400200002348002,02,12,"  "
8956," 7",461901400200000140014,01,11,"  "
8957," 7",461901400200000360036,01,72,11
8958," 7",461901400200000270027,01,72,11
8959," 7",461901400200001460139,02,12,"  "
8960," 7",461901400200002128001,02,12,"  "
8961,13,750117201801200888005,01,72,11
8962,13,750117201801200668004,01,72,11
8963,13,750117201801201328002,01,72,11
8964,13,750117201801200440044,01,11,"  "
8965,13,750117201801201108001,01,11,"  "
8966,13,750117201801200228006,01,72,11
8967,13,750117201801201548003,01,11,"  "
8968,13,750117201801200150015,01,72,11
8969,13,750117103100600880067,01,72,11
8970,13,750117103100600088006,01,72,11
8971,13,750117103100600888004,01,72,11
8972,13,750117103100600728001,01,72,11
8973,13,750117103100601360100,01,72,11
8974,13,750117103100601688005,01,72,11
8975,13,750117103100600560042,01,72,11
8976,13,750117103100601048007,01,72,11
8977,13,750117103100601208003,01,72,11
8978,13,750117103100600240017,01,72,11
8979,13,750117103100600400029,01,72,11
8980,13,750117103100601520108,01,72,11
8981,13,750117103100600568002,01,72,11
8982," 7",461800800300100320031,01,72,11
8983," 7",461800800300100500046,04,13,"  "
8984," 7",461800800300100140014,04,72,31
8985," 7",461800800300100860077,02,12,"  "
8986," 7",461800800300100680063,04,72,31
8987," 7",461800800300101040095,05,32,"  "
8988,13,750116800200000378002,01,72,11
8989,13,750116800200000690069,01,72,11
8990,13,750116800200000850085,01,72,11
8991,13,750116800200000210021,01,11,"  "
8992,13,750116800200000058001,01,11,"  "
8993,13,750116800200001010100,01,72,11
8994,13,750116800200000530053,01,72,11
8995,13,750116801500700540052,01,72,11
8996,13,750116801500700338002,01,72,11
8997,13,750116801500700750071,01,72,11
8998,13,750116801500700120010,01,72,11
8999,13,750116801500700960089,01,72,11
9000,13,750116801500701178001,01,72,11
9001,13,750116801500701380126,01,72,11
9002," 7",461601200300200720072,02,72,12
9003," 7",461601200300200470047,04,21,"  "
9004," 7",461601200300200120012,04,21,"  "
9005," 7",461601200300201520152,02,12,"  "
9006," 7",461601200300201120112,02,12,"  "
9007," 7",461601200300200320032,04,21,"  "
9008," 7",461601200300201320132,04,21,"  "
9009," 7",461601200300200070007,04,21,"  "
9010," 7",461601200300200920092,04,21,"  "
9011,13,750116502700500390033,01,72,11
9012,13,750116502700500248001,01,11,"  "
9013,13,750116502700500108002,01,11,"  "
9014,13,750112700100000210020,01,72,11
9015,13,750112700100001890185,01,72,11
9016,13,750112700100001050104,01,72,11
9017,13,750112700100000840083,01,72,11
9018,13,750112700100000600059,01,11,"  "
9019,13,750112700100001260125,01,72,12
9020,13,750112700100001478001,01,72,11
9021,13,750112700100001680164,01,72,11
9022,13,750112700100000630062,01,72,11
9023,13,750116201200903330320,01,72,11
9024,13,750116201200901228008,01,72,11
9025,13,750116201200902708001,01,11,"  "
9026,13,750116201200902068003,01,72,11
9027,13,750116201200900158009,01,72,11
9028,13,750116201200903750364,01,11,"  "
9029,13,750116201200901228007,01,72,11
9030,13,750116201200901648005,01,72,11
9031,13,750116201200900198010,01,72,11
9032,13,750116201200902288002,01,72,11
9033,13,750116201200901858004,01,72,11
9034,13,750116201200902490242,01,11,"  "
9035,13,750116201200900788013,01,72,11
9036,13,750116201200903960385,01,72,11
9037,13,750116201200901438006,01,72,11
9038,13,750116201200900368011,01,72,11
9039,13,750116201200900570053,01,11,"  "
9040,13,750116201200901010095,01,72,11
9041,13,750116201200900408012,01,11,"  "
9042,13,750116201200902910282,01,72,11
9043," 7",461403100300101870166,01,11,"  "
9044," 7",461403100300100120012,01,11,"  "
9045," 7",461403100300101110101,03,12,"  "
9046," 7",461403100300100310031,05,32,"  "
9047," 7",461403100300100920087,05,32,"  "
9048," 7",461403100300101680147,05,32,"  "
9049," 7",461403100300100350035,01,91,11
9050," 7",461403100300101300115,01,11,"  "
9051," 7",461403100300102060183,01,11,"  "
9052," 7",461403100300100160016,01,11,"  "
9053," 7",461403100300102250201,05,32,"  "
9054," 7",461403100300100540053,03,14,"  "
9055,13,750112100000000690070,01,11,"  "
9056,13,750112400000000188003,01,72,11
